substance name,half life [day],target class,chemical class,plant class,SMILES,is_valid
cypermethrin,11.0,insecticide,pyrethroid,forest trees,CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Cl)Cl)C,True
cypermethrin,12.0,insecticide,pyrethroid,forest trees,CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Cl)Cl)C,True
cypermethrin,12.0,insecticide,pyrethroid,forest trees,CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Cl)Cl)C,True
cypermethrin,14.0,insecticide,pyrethroid,forest trees,CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Cl)Cl)C,True
cypermethrin,15.0,insecticide,pyrethroid,forest trees,CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Cl)Cl)C,True
cypermethrin,15.0,insecticide,pyrethroid,forest trees,CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Cl)Cl)C,True
cypermethrin,15.0,insecticide,pyrethroid,forest trees,CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Cl)Cl)C,True
cypermethrin,15.0,insecticide,pyrethroid,forest trees,CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Cl)Cl)C,True
cypermethrin,20.0,insecticide,pyrethroid,forest trees,CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Cl)Cl)C,True
cypermethrin,23.0,insecticide,pyrethroid,forest trees,CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Cl)Cl)C,True
cypermethrin,23.0,insecticide,pyrethroid,forest trees,CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Cl)Cl)C,True
cypermethrin,25.0,insecticide,pyrethroid,forest trees,CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Cl)Cl)C,True
cypermethrin,29.0,insecticide,pyrethroid,forest trees,CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Cl)Cl)C,True
cypermethrin,4.8,insecticide,pyrethroid,vegetables,CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Cl)Cl)C,True
cypermethrin,4.8,insecticide,pyrethroid,vegetables,CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Cl)Cl)C,True
cypermethrin,1.6,insecticide,pyrethroid,herbs,CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Cl)Cl)C,True
cypermethrin,2.5,insecticide,pyrethroid,herbs,CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Cl)Cl)C,True
cypermethrin,3.1,insecticide,pyrethroid,herbs,CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Cl)Cl)C,True
cypermethrin,9.63,insecticide,pyrethroid,fruits,CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Cl)Cl)C,True
cypermethrin,11.0,insecticide,pyrethroid,fruits,CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Cl)Cl)C,True
cypermethrin,2.3,insecticide,pyrethroid,fruits,CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Cl)Cl)C,True
cypermethrin,2.5,insecticide,pyrethroid,fruits,CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Cl)Cl)C,True
cypermethrin,3.71,insecticide,pyrethroid,fruits,CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Cl)Cl)C,True
cypermethrin,5.83,insecticide,pyrethroid,fruits,CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Cl)Cl)C,True
cypermethrin,8.28,insecticide,pyrethroid,fruits,CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Cl)Cl)C,True
cypermethrin,2.37,insecticide,pyrethroid,vegetables,CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Cl)Cl)C,True
cypermethrin,2.62,insecticide,pyrethroid,vegetables,CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Cl)Cl)C,True
cypermethrin,3.4,insecticide,pyrethroid,vegetables,CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Cl)Cl)C,True
cypermethrin,3.46,insecticide,pyrethroid,vegetables,CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Cl)Cl)C,True
cypermethrin,3.5,insecticide,pyrethroid,vegetables,CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Cl)Cl)C,True
cypermethrin,4.11,insecticide,pyrethroid,vegetables,CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Cl)Cl)C,True
cypermethrin,4.24,insecticide,pyrethroid,vegetables,CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Cl)Cl)C,True
cypermethrin,3.0,insecticide,pyrethroid,root crops,CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Cl)Cl)C,True
cypermethrin,3.0,insecticide,pyrethroid,root crops,CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Cl)Cl)C,True
cypermethrin,1.73,insecticide,pyrethroid,fruits,CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Cl)Cl)C,True
cypermethrin,2.12,insecticide,pyrethroid,fruits,CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Cl)Cl)C,True
cypermethrin,4.8,insecticide,pyrethroid,weeds,CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Cl)Cl)C,True
cypermethrin,5.03,insecticide,pyrethroid,leafy crops,CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Cl)Cl)C,True
cypermethrin,5.88,insecticide,pyrethroid,leafy crops,CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Cl)Cl)C,True
cypermethrin,2.5,insecticide,pyrethroid,leafy crops,CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Cl)Cl)C,True
cypermethrin,2.5,insecticide,pyrethroid,leafy crops,CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Cl)Cl)C,True
cypermethrin,2.9,insecticide,pyrethroid,leafy crops,CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Cl)Cl)C,True
cypermethrin,2.0,insecticide,pyrethroid,vegetables,CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Cl)Cl)C,True
cypermethrin,2.5,insecticide,pyrethroid,vegetables,CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Cl)Cl)C,True
cypermethrin,3.6,insecticide,pyrethroid,vegetables,CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Cl)Cl)C,True
cypermethrin,3.63,insecticide,pyrethroid,vegetables,CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Cl)Cl)C,True
cypermethrin,4.0,insecticide,pyrethroid,vegetables,CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Cl)Cl)C,True
cypermethrin,4.5,insecticide,pyrethroid,vegetables,CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Cl)Cl)C,True
cypermethrin,4.6,insecticide,pyrethroid,vegetables,CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Cl)Cl)C,True
cypermethrin,4.8,insecticide,pyrethroid,vegetables,CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Cl)Cl)C,True
cypermethrin,5.9,insecticide,pyrethroid,vegetables,CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Cl)Cl)C,True
cypermethrin,6.84,insecticide,pyrethroid,vegetables,CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Cl)Cl)C,True
cypermethrin,7.3,insecticide,pyrethroid,vegetables,CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Cl)Cl)C,True
cypermethrin,11.6,insecticide,pyrethroid,vegetables,CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Cl)Cl)C,True
cypermethrin,7.37,insecticide,pyrethroid,cereals,CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Cl)Cl)C,True
cyproconazole,3.0,fungicide,triazole,fruits,CC(C1CC1)C(CN2C=NC=N2)(C3=CC=C(C=C3)Cl)O,True
cyproconazole,4.0,fungicide,triazole,fruits,CC(C1CC1)C(CN2C=NC=N2)(C3=CC=C(C=C3)Cl)O,True
cyproconazole,16.0,fungicide,triazole,fruits,CC(C1CC1)C(CN2C=NC=N2)(C3=CC=C(C=C3)Cl)O,True
cyproconazole,13.86,fungicide,triazole,vegetables,CC(C1CC1)C(CN2C=NC=N2)(C3=CC=C(C=C3)Cl)O,True
cyproconazole,16.0,fungicide,triazole,cereals,CC(C1CC1)C(CN2C=NC=N2)(C3=CC=C(C=C3)Cl)O,True
cyprodinil,11.8,fungicide,anilinopyrimidine,root crops,CC1=CC(=NC(=N1)NC2=CC=CC=C2)C3CC3,True
cyprodinil,15.7,fungicide,anilinopyrimidine,root crops,CC1=CC(=NC(=N1)NC2=CC=CC=C2)C3CC3,True
cyprodinil,16.7,fungicide,anilinopyrimidine,root crops,CC1=CC(=NC(=N1)NC2=CC=CC=C2)C3CC3,True
cyprodinil,4.68,fungicide,anilinopyrimidine,fruits,CC1=CC(=NC(=N1)NC2=CC=CC=C2)C3CC3,True
cyprodinil,12.0,fungicide,anilinopyrimidine,fruits,CC1=CC(=NC(=N1)NC2=CC=CC=C2)C3CC3,True
cyprodinil,12.0,fungicide,anilinopyrimidine,fruits,CC1=CC(=NC(=N1)NC2=CC=CC=C2)C3CC3,True
cyprodinil,29.75,fungicide,anilinopyrimidine,fruits,CC1=CC(=NC(=N1)NC2=CC=CC=C2)C3CC3,True
cyprodinil,1.8,fungicide,anilinopyrimidine,vegetables,CC1=CC(=NC(=N1)NC2=CC=CC=C2)C3CC3,True
cyprodinil,2.8,fungicide,anilinopyrimidine,vegetables,CC1=CC(=NC(=N1)NC2=CC=CC=C2)C3CC3,True
cyprodinil,2.2,fungicide,anilinopyrimidine,leafy crops,CC1=CC(=NC(=N1)NC2=CC=CC=C2)C3CC3,True
cyprodinil,2.4,fungicide,anilinopyrimidine,leafy crops,CC1=CC(=NC(=N1)NC2=CC=CC=C2)C3CC3,True
cyprodinil,2.46,fungicide,anilinopyrimidine,leafy crops,CC1=CC(=NC(=N1)NC2=CC=CC=C2)C3CC3,True
cyprodinil,2.6,fungicide,anilinopyrimidine,leafy crops,CC1=CC(=NC(=N1)NC2=CC=CC=C2)C3CC3,True
cyprodinil,2.7,fungicide,anilinopyrimidine,leafy crops,CC1=CC(=NC(=N1)NC2=CC=CC=C2)C3CC3,True
cyprodinil,2.9,fungicide,anilinopyrimidine,leafy crops,CC1=CC(=NC(=N1)NC2=CC=CC=C2)C3CC3,True
cyprodinil,3.0,fungicide,anilinopyrimidine,leafy crops,CC1=CC(=NC(=N1)NC2=CC=CC=C2)C3CC3,True
cyprodinil,9.64,fungicide,anilinopyrimidine,leafy crops,CC1=CC(=NC(=N1)NC2=CC=CC=C2)C3CC3,True
cyprodinil,7.03,fungicide,anilinopyrimidine,fruits,CC1=CC(=NC(=N1)NC2=CC=CC=C2)C3CC3,True
cyprodinil,9.07,fungicide,anilinopyrimidine,fruits,CC1=CC(=NC(=N1)NC2=CC=CC=C2)C3CC3,True
cyprodinil,25.0,fungicide,anilinopyrimidine,fruits,CC1=CC(=NC(=N1)NC2=CC=CC=C2)C3CC3,True
cyprodinil,2.6,fungicide,anilinopyrimidine,vegetables,CC1=CC(=NC(=N1)NC2=CC=CC=C2)C3CC3,True
cyprodinil,3.6,fungicide,anilinopyrimidine,vegetables,CC1=CC(=NC(=N1)NC2=CC=CC=C2)C3CC3,True
cyprodinil,3.8,fungicide,anilinopyrimidine,vegetables,CC1=CC(=NC(=N1)NC2=CC=CC=C2)C3CC3,True
cyprodinil,6.43,fungicide,anilinopyrimidine,vegetables,CC1=CC(=NC(=N1)NC2=CC=CC=C2)C3CC3,True
cyprodinil,7.31,fungicide,anilinopyrimidine,vegetables,CC1=CC(=NC(=N1)NC2=CC=CC=C2)C3CC3,True
cyprodinil,46.25,fungicide,anilinopyrimidine,vegetables,CC1=CC(=NC(=N1)NC2=CC=CC=C2)C3CC3,True
cyprodinil,51.55,fungicide,anilinopyrimidine,vegetables,CC1=CC(=NC(=N1)NC2=CC=CC=C2)C3CC3,True
cyprodinil,5.5,fungicide,anilinopyrimidine,fruits,CC1=CC(=NC(=N1)NC2=CC=CC=C2)C3CC3,True
cyprodinil,14.5,fungicide,anilinopyrimidine,fruits,CC1=CC(=NC(=N1)NC2=CC=CC=C2)C3CC3,True
cyprodinil,4.9,fungicide,anilinopyrimidine,vegetables,CC1=CC(=NC(=N1)NC2=CC=CC=C2)C3CC3,True
cyprodinil,6.7,fungicide,anilinopyrimidine,vegetables,CC1=CC(=NC(=N1)NC2=CC=CC=C2)C3CC3,True
cyprodinil,7.0,fungicide,anilinopyrimidine,vegetables,CC1=CC(=NC(=N1)NC2=CC=CC=C2)C3CC3,True
cyprodinil,12.38,fungicide,anilinopyrimidine,vegetables,CC1=CC(=NC(=N1)NC2=CC=CC=C2)C3CC3,True
cyromazine,14.3,insecticide,triazine,vegetables,C1CC1NC2=NC(=NC(=N2)N)N,True
cyromazine,15.9,insecticide,triazine,vegetables,C1CC1NC2=NC(=NC(=N2)N)N,True
cyromazine,18.1,insecticide,triazine,vegetables,C1CC1NC2=NC(=NC(=N2)N)N,True
cyromazine,19.5,insecticide,triazine,vegetables,C1CC1NC2=NC(=NC(=N2)N)N,True
dalapon,33.01,herbicide,organochlorine,weeds,CC(C(=O)O)(Cl)Cl,True
dalapon,36.9,herbicide,organochlorine,weeds,CC(C(=O)O)(Cl)Cl,True
DDT,4.4,insecticide,organochlorine,weeds,C1=CC(=CC=C1C(C2=CC=C(C=C2)Cl)C(Cl)(Cl)Cl)Cl,True
DDT,6.0,insecticide,organochlorine,weeds,C1=CC(=CC=C1C(C2=CC=C(C=C2)Cl)C(Cl)(Cl)Cl)Cl,True
DDT,6.0,insecticide,organochlorine,weeds,C1=CC(=CC=C1C(C2=CC=C(C=C2)Cl)C(Cl)(Cl)Cl)Cl,True
DDT,3.4,insecticide,organochlorine,weeds,C1=CC(=CC=C1C(C2=CC=C(C=C2)Cl)C(Cl)(Cl)Cl)Cl,True
DDT,12.0,insecticide,organochlorine,weeds,C1=CC(=CC=C1C(C2=CC=C(C=C2)Cl)C(Cl)(Cl)Cl)Cl,True
DDT,1.9,insecticide,organochlorine,leafy crops,C1=CC(=CC=C1C(C2=CC=C(C=C2)Cl)C(Cl)(Cl)Cl)Cl,True
DDT,1.6,insecticide,organochlorine,other,C1=CC(=CC=C1C(C2=CC=C(C=C2)Cl)C(Cl)(Cl)Cl)Cl,True
DDT,7.0,insecticide,organochlorine,other,C1=CC(=CC=C1C(C2=CC=C(C=C2)Cl)C(Cl)(Cl)Cl)Cl,True
DDT,9.5,insecticide,organochlorine,other,C1=CC(=CC=C1C(C2=CC=C(C=C2)Cl)C(Cl)(Cl)Cl)Cl,True
DDT,10.3,insecticide,organochlorine,other,C1=CC(=CC=C1C(C2=CC=C(C=C2)Cl)C(Cl)(Cl)Cl)Cl,True
DDT,12.0,insecticide,organochlorine,other,C1=CC(=CC=C1C(C2=CC=C(C=C2)Cl)C(Cl)(Cl)Cl)Cl,True
DDT,14.3,insecticide,organochlorine,other,C1=CC(=CC=C1C(C2=CC=C(C=C2)Cl)C(Cl)(Cl)Cl)Cl,True
DDT,18.8,insecticide,organochlorine,other,C1=CC(=CC=C1C(C2=CC=C(C=C2)Cl)C(Cl)(Cl)Cl)Cl,True
DDT,29.0,insecticide,organochlorine,other,C1=CC(=CC=C1C(C2=CC=C(C=C2)Cl)C(Cl)(Cl)Cl)Cl,True
DDT,23.0,insecticide,organochlorine,fruits,C1=CC(=CC=C1C(C2=CC=C(C=C2)Cl)C(Cl)(Cl)Cl)Cl,True
DDT,36.0,insecticide,organochlorine,fruits,C1=CC(=CC=C1C(C2=CC=C(C=C2)Cl)C(Cl)(Cl)Cl)Cl,True
DDT,49.0,insecticide,organochlorine,fruits,C1=CC(=CC=C1C(C2=CC=C(C=C2)Cl)C(Cl)(Cl)Cl)Cl,True
DDT,52.0,insecticide,organochlorine,fruits,C1=CC(=CC=C1C(C2=CC=C(C=C2)Cl)C(Cl)(Cl)Cl)Cl,True
DDT,2.0,insecticide,organochlorine,leafy crops,C1=CC(=CC=C1C(C2=CC=C(C=C2)Cl)C(Cl)(Cl)Cl)Cl,True
DDT,5.64,insecticide,organochlorine,herbs,C1=CC(=CC=C1C(C2=CC=C(C=C2)Cl)C(Cl)(Cl)Cl)Cl,True
DDT,9.63,insecticide,organochlorine,herbs,C1=CC(=CC=C1C(C2=CC=C(C=C2)Cl)C(Cl)(Cl)Cl)Cl,True
DDT,12.6,insecticide,organochlorine,herbs,C1=CC(=CC=C1C(C2=CC=C(C=C2)Cl)C(Cl)(Cl)Cl)Cl,True
DDT,23.1,insecticide,organochlorine,herbs,C1=CC(=CC=C1C(C2=CC=C(C=C2)Cl)C(Cl)(Cl)Cl)Cl,True
DDT,26.0,insecticide,organochlorine,fruits,C1=CC(=CC=C1C(C2=CC=C(C=C2)Cl)C(Cl)(Cl)Cl)Cl,True
DDT,39.0,insecticide,organochlorine,fruits,C1=CC(=CC=C1C(C2=CC=C(C=C2)Cl)C(Cl)(Cl)Cl)Cl,True
DDT,12.0,insecticide,organochlorine,fruits,C1=CC(=CC=C1C(C2=CC=C(C=C2)Cl)C(Cl)(Cl)Cl)Cl,True
DDT,28.0,insecticide,organochlorine,fruits,C1=CC(=CC=C1C(C2=CC=C(C=C2)Cl)C(Cl)(Cl)Cl)Cl,True
DDT,8.56,insecticide,organochlorine,fruits,C1=CC(=CC=C1C(C2=CC=C(C=C2)Cl)C(Cl)(Cl)Cl)Cl,True
DDT,10.05,insecticide,organochlorine,fruits,C1=CC(=CC=C1C(C2=CC=C(C=C2)Cl)C(Cl)(Cl)Cl)Cl,True
DDT,13.08,insecticide,organochlorine,fruits,C1=CC(=CC=C1C(C2=CC=C(C=C2)Cl)C(Cl)(Cl)Cl)Cl,True
deltamethrin,3.63,insecticide,pyrethroid,vegetables,CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Br)Br)C,True
deltamethrin,4.0,insecticide,pyrethroid,weeds,CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Br)Br)C,True
deltamethrin,5.8,insecticide,pyrethroid,weeds,CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Br)Br)C,True
deltamethrin,5.0,insecticide,pyrethroid,fruits,CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Br)Br)C,True
deltamethrin,15.0,insecticide,pyrethroid,vegetables,CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Br)Br)C,True
deltamethrin,6.0,insecticide,pyrethroid,fruits,CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Br)Br)C,True
deltamethrin,12.0,insecticide,pyrethroid,fruits,CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Br)Br)C,True
deltamethrin,4.0,insecticide,pyrethroid,vegetables,CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Br)Br)C,True
deltamethrin,1.5,insecticide,pyrethroid,leafy crops,CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Br)Br)C,True
deltamethrin,2.47,insecticide,pyrethroid,leafy crops,CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Br)Br)C,True
deltamethrin,2.48,insecticide,pyrethroid,leafy crops,CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Br)Br)C,True
deltamethrin,4.0,insecticide,pyrethroid,leafy crops,CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Br)Br)C,True
deltamethrin,5.0,insecticide,pyrethroid,root crops,CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Br)Br)C,True
deltamethrin,2.2,insecticide,pyrethroid,vegetables,CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Br)Br)C,True
deltamethrin,2.6,insecticide,pyrethroid,vegetables,CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Br)Br)C,True
deltamethrin,15.0,insecticide,pyrethroid,fruits,CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Br)Br)C,True
deltamethrin,0.36,insecticide,pyrethroid,vegetables,CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Br)Br)C,True
deltamethrin,0.38,insecticide,pyrethroid,vegetables,CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Br)Br)C,True
deltamethrin,0.61,insecticide,pyrethroid,vegetables,CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Br)Br)C,True
deltamethrin,0.69,insecticide,pyrethroid,vegetables,CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Br)Br)C,True
deltamethrin,0.7,insecticide,pyrethroid,vegetables,CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Br)Br)C,True
deltamethrin,1.14,insecticide,pyrethroid,vegetables,CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Br)Br)C,True
deltamethrin,1.99,insecticide,pyrethroid,vegetables,CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Br)Br)C,True
deltamethrin,2.06,insecticide,pyrethroid,vegetables,CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Br)Br)C,True
deltamethrin,4.3,insecticide,pyrethroid,leafy crops,CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Br)Br)C,True
deltamethrin,2.2,insecticide,pyrethroid,other,CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Br)Br)C,True
deltamethrin,7.7,insecticide,pyrethroid,other,CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Br)Br)C,True
deltamethrin,7.7,insecticide,pyrethroid,other,CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Br)Br)C,True
deltamethrin,10.0,insecticide,pyrethroid,other,CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Br)Br)C,True
deltamethrin,1.45,insecticide,pyrethroid,vegetables,CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Br)Br)C,True
deltamethrin,2.3,insecticide,pyrethroid,vegetables,CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Br)Br)C,True
deltamethrin,2.0,insecticide,pyrethroid,vegetables,CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Br)Br)C,True
deltamethrin,1.2,insecticide,pyrethroid,vegetables,CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Br)Br)C,True
deltamethrin,1.33,insecticide,pyrethroid,vegetables,CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Br)Br)C,True
deltamethrin,1.42,insecticide,pyrethroid,vegetables,CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Br)Br)C,True
deltamethrin,1.67,insecticide,pyrethroid,vegetables,CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Br)Br)C,True
deltamethrin,1.67,insecticide,pyrethroid,vegetables,CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Br)Br)C,True
deltamethrin,2.0,insecticide,pyrethroid,vegetables,CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Br)Br)C,True
deltamethrin,4.3,insecticide,pyrethroid,vegetables,CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Br)Br)C,True
deltamethrin,7.0,insecticide,pyrethroid,fruits,CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Br)Br)C,True
deltamethrin,0.66,insecticide,pyrethroid,vegetables,CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Br)Br)C,True
deltamethrin,1.0,insecticide,pyrethroid,vegetables,CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Br)Br)C,True
deltamethrin,4.0,insecticide,pyrethroid,vegetables,CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Br)Br)C,True
deltamethrin,4.1,insecticide,pyrethroid,vegetables,CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Br)Br)C,True
deltamethrin,4.1,insecticide,pyrethroid,vegetables,CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Br)Br)C,True
